"date","close","volume","open","high","low"
"2013/01/30","53.6100","3169155.0000","53.9700","54.1600","53.5600"
"2013/01/29","53.9200","3607392.0000","54.3900","54.4600","53.8800"
"2013/01/28","54.5000","4019080.0000","55.4000","55.5201","54.3200"
"2013/01/25","55.5500","6271674.0000","54.1300","55.5700","53.9900"
"2013/01/24","53.8600","3405358.0000","53.1900","53.8800","53.1600"
"2013/01/23","53.0900","3375321.0000","53.1400","53.3550","52.8100"
"2013/01/22","53.4800","3096408.0000","53.4200","53.5100","53.0500"
"2013/01/18","53.2900","3073436.0000","53.4700","53.5700","52.9800"
"2013/01/17","53.4800","2432324.0000","53.7900","53.9700","53.3100"
"2013/01/16","53.7300","2625102.0000","53.5200","54.0000","53.2400"
"2013/01/15","53.6400","3227392.0000","53.0400","53.7500","52.8900"
"2013/01/14","53.1900","2795815.0000","53.1900","53.4800","53.0100"
"2013/01/11","53.1000","4855030.0000","52.6600","53.4190","52.3100"
"2013/01/10","52.5500","3836222.0000","52.6300","52.8800","52.1700"
"2013/01/09","52.4500","2765137.0000","52.5700","52.7400","52.3100"
"2013/01/08","52.4000","3335621.0000","52.7200","52.9400","52.1900"
"2013/01/07","52.9600","3218371.0000","52.7900","53.0800","52.5300"
"2013/01/04","52.8800","3396979.0000","52.5000","53.0400","52.4700"
"2013/01/03","52.3700","3616808.0000","51.9500","52.6000","51.7801"
"2013/01/02","51.8400","3756567.0000","52.4000","52.4800","51.4000"
"2012/12/31","51.6000","3403616.0000","50.8300","51.6400","50.5900"
"2012/12/28","50.9900","3216151.0000","51.4500","51.7200","50.9900"
"2012/12/27","51.7600","3913942.0000","51.2200","51.9400","50.9300"
"2012/12/26","51.3300","4045159.0000","52.0500","52.5000","51.1900"
"2012/12/24","52.8000","2999758.0000","52.2800","53.1150","52.1800"
"2012/12/21","52.5500","13927828.0000","51.2500","52.7400","50.5800"
"2012/12/20","49.5000","5852128.0000","49.0600","49.5250","48.6050"
"2012/12/19","48.8900","3930390.0000","49.4600","49.6000","48.8850"
"2012/12/18","49.4600","3935610.0000","49.0350","49.4900","48.8650"
"2012/12/17","48.9950","4173014.0000","48.6050","49.0450","48.4000"
"2012/12/14","48.4550","4327336.0000","48.5650","48.9451","48.4250"
"2012/12/13","48.6650","3722580.0000","49.5450","49.7850","48.5200"
"2012/12/12","49.6000","5322210.0000","49.7000","50.0000","49.3018"
"2012/12/11","49.7050","4608370.0000","49.0000","49.7500","48.9200"
"2012/12/10","49.0400","3638234.0000","49.3350","49.6550","48.9900"
"2012/12/07","49.2950","3708884.0000","49.4550","49.4950","48.8650"
"2012/12/06","49.2100","4545988.0000","48.7350","49.3400","48.6150"
"2012/12/05","48.8400","3381924.0000","48.9600","49.0400","48.3050"
"2012/12/04","48.8350","3514068.0000","48.8150","49.1900","48.6150"
"2012/12/03","48.7800","4325634.0000","48.8300","49.4550","48.5450"
"2012/11/30","48.7400","6337944.0000","49.2300","49.2600","48.4550"
"2012/11/29","49.4850","4871926.0000","49.7900","50.1650","49.4000"
"2012/11/28","49.5650","4291354.0000","48.3000","49.5800","48.3000"
"2012/11/27","48.5050","4268414.0000","48.0250","49.0000","48.0250"
"2012/11/26","48.8300","6020140.0000","47.7400","48.8400","47.6900"
"2012/11/23","48.3750","1676042.0000","48.0000","48.3800","47.9400"
"2012/11/21","47.8000","3655640.0000","47.7800","47.9150","47.4800"
"2012/11/20","47.8050","4533052.0000","48.1600","48.2600","47.6350"
"2012/11/19","48.1600","5230830.0000","46.7450","48.1700","46.7300"
"2012/11/16","46.2950","5995152.0000","45.9200","46.3750","45.7000"
"2012/11/15","45.4150","3876878.0000","45.1450","45.6100","45.0350"
"2012/11/14","45.3000","6507872.0000","45.9800","45.9800","44.8250"
"2012/11/13","45.7350","3608566.0000","45.5850","46.3300","45.5150"
"2012/11/12","46.1450","2968694.0000","46.2500","46.6000","45.9900"
"2012/11/09","46.1550","3861506.0000","45.8450","46.5000","45.8400"
"2012/11/08","45.9300","5199472.0000","47.2250","47.3000","45.9300"
"2012/11/07","47.3250","3827508.0000","47.8600","47.9400","47.3100"
"2012/11/06","48.0650","3912224.0000","47.6250","48.0650","47.3750"
"2012/11/05","47.6300","2936224.0000","47.2750","47.7400","47.1750"
"2012/11/02","47.2700","3624924.0000","47.8500","48.3700","47.2450"
"2012/11/01","47.6750","7102882.0000","45.9500","47.8000","45.9500"
"2012/10/31","45.6900","4545838.0000","45.5250","45.8950","45.3900"
"2012/10/26","45.5750","6221950.0000","45.5400","45.6750","45.1600"
"2012/10/25","45.6550","4995430.0000","46.5250","46.7500","45.5650"
"2012/10/24","46.4450","4972348.0000","46.8700","46.9050","46.2300"
"2012/10/23","46.4100","4692176.0000","46.9200","47.1250","46.3750"
"2012/10/22","47.2400","4486522.0000","47.7100","48.1750","46.9100"
"2012/10/19","48.2250","4670592.0000","48.7700","49.0500","48.0500"
"2012/10/18","48.7850","3889170.0000","48.8500","49.0350","48.5100"
"2012/10/17","48.7850","3562890.0000","48.4550","49.0000","48.4550"
"2012/10/16","48.6200","5004478.0000","48.1400","48.8050","48.0700"
"2012/10/15","47.8050","3759128.0000","47.3350","47.9100","47.1900"
"2012/10/12","47.2100","3268470.0000","47.5200","47.7300","47.1650"
"2012/10/11","47.4500","3957156.0000","47.3100","47.7350","47.2650"
"2012/10/10","47.1100","3604334.0000","47.4300","47.7300","47.0750"
"2012/10/09","47.2400","4885660.0000","47.4550","47.8443","47.2000"
"2012/10/08","47.4950","2818852.0000","47.5050","47.8950","47.3750"
"2012/10/05","47.6100","4623428.0000","48.0700","48.2650","47.4300"
"2012/10/04","47.9450","6514922.0000","47.1650","47.9800","47.0000"
"2012/10/03","46.9000","7381472.0000","47.4550","47.7700","46.8100"
"2012/10/02","47.4750","5596940.0000","48.0300","48.1000","47.2900"
"2012/10/01","47.7750","5536056.0000","47.4550","48.1000","47.3100"
"2012/09/28","47.4550","13677918.0000","46.5300","48.0900","46.3950"
"2012/09/27","48.0000","9514208.0000","47.9000","48.3200","47.3250"
"2012/09/26","47.7450","5932662.0000","47.4800","48.1050","47.1650"
"2012/09/25","47.5400","7969450.0000","47.5950","48.1750","47.5000"
"2012/09/24","47.6600","5900452.0000","47.8000","48.1750","47.0000"
"2012/09/21","48.2600","6833034.0000","48.7700","48.7700","48.1000"
"2012/09/20","48.3600","6413298.0000","49.2000","49.2000","48.1900"
"2012/09/19","48.8300","9237258.0000","50.1150","50.2500","48.8000"
"2012/09/18","48.8600","6800542.0000","48.8500","49.1250","48.5350"
"2012/09/17","48.9850","4689436.0000","48.1600","49.0300","48.0400"
"2012/09/14","48.3200","11414522.0000","49.4600","49.5500","47.9450"
"2012/09/13","49.6000","8606490.0000","49.6750","49.9000","49.1350"
"2012/09/12","50.4200","4598538.0000","49.9200","50.4600","49.7000"
"2012/09/11","49.8400","4920002.0000","49.7150","50.0950","49.5550"
"2012/09/10","50.0200","4338780.0000","49.6250","50.4500","49.5150"
"2012/09/07","49.6450","3494682.0000","49.6600","49.8750","49.4400"
"2012/09/06","49.7300","4502636.0000","48.8750","49.7750","48.7350"
"2012/09/05","48.6750","3126086.0000","48.7600","48.8900","48.4850"
"2012/09/04","48.6300","3794572.0000","48.5950","48.9450","48.1200"
"2012/08/31","48.6800","4064594.0000","49.0350","49.2600","48.4750"
"2012/08/30","48.8750","3510126.0000","48.9450","49.2400","48.7650"
"2012/08/29","49.3450","4714610.0000","49.4800","49.5000","49.1050"
"2012/08/28","49.4350","8235350.0000","48.1050","49.6450","47.9250"
"2012/08/27","48.2150","3460664.0000","48.4600","48.6238","48.0500"
"2012/08/24","48.4300","4881868.0000","47.7200","48.5650","47.7200"
"2012/08/23","47.7250","3374742.0000","47.8400","47.9900","47.4700"
"2012/08/22","47.8850","3232514.0000","47.8900","47.9925","47.5950"
"2012/08/21","47.9250","4207056.0000","47.9650","48.1352","47.5800"
"2012/08/20","47.8850","3720732.0000","48.1100","48.3850","47.7950"
"2012/08/17","48.1300","6147402.0000","47.5150","48.2300","47.4150"
"2012/08/16","47.3900","6910010.0000","47.1050","47.6925","46.7150"
"2012/08/15","47.1100","5213970.0000","47.4500","47.8400","47.0850"
"2012/08/14","47.4550","5499402.0000","48.0600","48.0675","47.3500"
"2012/08/13","47.9250","3439816.0000","47.1550","47.9550","46.9300"
"2012/08/10","47.2500","4607146.0000","47.3250","47.4900","47.1650"
"2012/08/09","47.5300","4888042.0000","47.8150","47.9850","47.4619"
"2012/08/08","47.9500","4115228.0000","47.8900","48.1050","47.6000"
"2012/08/07","48.0850","4152904.0000","47.8250","48.5950","47.8250"
"2012/08/06","47.7600","3153082.0000","47.3650","47.8700","47.3250"
"2012/08/03","47.2850","4498598.0000","46.8050","47.3225","46.6900"
"2012/08/02","46.2700","5229124.0000","45.9900","46.4950","45.5200"
"2012/08/01","46.5000","4797134.0000","46.7550","47.1650","46.3800"
"2012/07/31","46.6750","6534946.0000","47.5200","47.7900","46.6250"
"2012/07/30","47.9250","4556234.0000","48.4650","48.8750","47.7450"
"2012/07/27","48.5150","5209836.0000","48.4100","48.7250","47.8200"
"2012/07/26","48.2900","7333856.0000","47.2450","48.4450","47.1450"
"2012/07/25","46.7550","4103914.0000","46.7700","47.1250","46.5500"
"2012/07/24","46.4800","4152512.0000","46.6300","46.9650","46.2050"
"2012/07/23","46.4250","4309412.0000","46.0250","46.6300","45.6700"
"2012/07/20","46.5400","5988552.0000","47.3550","47.5000","46.5250"
"2012/07/19","47.6300","5430552.0000","47.6000","47.9900","47.0550"
"2012/07/18","47.3150","5481946.0000","46.2450","47.4700","45.9900"
"2012/07/17","46.3800","5283292.0000","46.2400","46.7150","45.9550"
"2012/07/16","46.5100","5842358.0000","46.9050","46.9475","46.4450"
"2012/07/13","46.9850","5698162.0000","46.1300","47.1450","46.0200"
"2012/07/12","45.9100","7482078.0000","45.9600","46.1175","45.1050"
"2012/07/11","46.1300","8694632.0000","45.8350","46.2000","45.2500"
"2012/07/10","45.6450","7264448.0000","45.3000","46.0000","45.3000"
"2012/07/09","45.1400","6954032.0000","45.6050","45.8500","45.0000"
"2012/07/06","45.6900","8098104.0000","45.8050","46.1150","45.3850"
"2012/07/05","46.1000","11128546.0000","45.3500","46.3500","45.2750"
"2012/07/03","45.2400","7503546.0000","44.6850","45.3000","44.1250"
"2012/07/02","44.4250","11747148.0000","44.1950","44.7450","44.0150"
"2012/06/29","43.8900","43163300.0000","43.9200","45.2500","42.5500"
"2012/06/28","48.4450","11061710.0000","48.7700","49.2400","47.9200"
"2012/06/27","49.0550","5610578.0000","49.4650","49.8050","48.7500"
"2012/06/26","49.2250","4778996.0000","48.8800","49.4300","48.6500"
"2012/06/25","48.7300","5936438.0000","49.1900","49.3700","48.3500"
"2012/06/22","49.7000","7677680.0000","49.4550","49.7600","49.1420"
"2012/06/21","49.3300","8022062.0000","50.6300","51.2300","49.2650"
"2012/06/20","50.6000","6384840.0000","51.2800","51.3600","50.3150"
"2012/06/19","50.7700","4314578.0000","50.7200","51.3250","50.6650"
"2012/06/18","50.7000","6309796.0000","50.7650","50.8650","50.0650"
"2012/06/15","50.8750","8415330.0000","50.1250","51.0000","49.7800"
"2012/06/14","50.0100","11996990.0000","51.7300","51.7300","49.6800"
"2012/06/13","51.1100","11382850.0000","53.6050","53.7650","50.6400"
"2012/06/12","53.8000","5076130.0000","53.7950","54.3300","53.3700"
"2012/06/11","53.7300","3126462.0000","54.5600","54.9550","53.7000"
"2012/06/08","54.3200","3627108.0000","53.6900","54.3850","53.1550"
"2012/06/07","53.6800","3534652.0000","53.9700","54.1950","53.1250"
"2012/06/06","53.5350","3885244.0000","53.0450","53.5500","52.8650"
"2012/06/05","52.7550","4580792.0000","52.1500","52.8799","52.0000"
"2012/06/04","52.3500","5094104.0000","52.2750","52.5600","51.5700"
"2012/06/01","52.3000","4674128.0000","53.1450","53.2750","52.0900"
"2012/05/31","54.0900","5324726.0000","54.2500","54.4250","53.3300"
"2012/05/30","54.3050","5171956.0000","54.7900","55.1650","54.1150"
"2012/05/29","55.4600","4360616.0000","54.7550","55.4600","54.5700"
"2012/05/25","54.3950","3329912.0000","53.9600","54.5950","53.8100"
"2012/05/24","53.7400","4308796.0000","53.8350","54.3200","53.3900"
"2012/05/23","53.7600","4219104.0000","53.8850","54.5000","53.0900"
"2012/05/22","54.2250","5083148.0000","53.6200","54.5750","53.6000"
"2012/05/21","53.6150","4517166.0000","52.6550","53.6775","52.6550"
"2012/05/18","52.7200","7892144.0000","52.7000","53.8900","52.5400"
"2012/05/17","52.1700","4688150.0000","53.3900","53.4989","52.1350"
"2012/05/16","53.5000","4972406.0000","53.8700","54.4600","53.1100"
"2012/05/15","53.6100","3555672.0000","53.6550","54.5050","53.5050"
"2012/05/14","53.7350","2806548.0000","53.8250","54.2294","53.4700"
"2012/05/11","54.1300","3157268.0000","53.6000","54.6500","53.3300"
"2012/05/10","53.7800","4699670.0000","54.5150","54.7550","53.6200"
"2012/05/09","54.0750","4513020.0000","53.7150","54.4400","53.5400"
"2012/05/08","54.3650","7029574.0000","54.9000","55.0750","53.2800"
"2012/05/07","55.7100","3431510.0000","55.7000","56.1500","55.6020"
"2012/05/04","55.9050","3599666.0000","56.9500","57.0250","55.7700"
"2012/05/03","57.2000","5126610.0000","57.1050","57.4050","56.7600"
"2012/05/02","57.1400","5289050.0000","55.5200","57.2775","55.5200"
"2012/05/01","55.6500","5060648.0000","55.9550","56.0000","55.2500"
"2012/04/30","55.9350","4750180.0000","55.5000","56.0000","55.5000"
"2012/04/27","55.3200","4422056.0000","55.0450","55.7800","54.9050"
"2012/04/26","55.1750","3114522.0000","54.5150","55.3750","54.3650"
"2012/04/25","54.5150","4190568.0000","53.5850","54.5300","53.4650"
"2012/04/24","53.3750","6627254.0000","54.4950","54.8800","53.1700"
"2012/04/23","54.8750","3169638.0000","54.9150","54.9900","54.3350"
"2012/04/20","55.3850","4647328.0000","54.8650","55.7200","54.8650"
"2012/04/19","54.8050","4006158.0000","55.3150","55.4750","54.5150"
"2012/04/18","55.2800","4086466.0000","54.6700","55.4750","54.5250"
"2012/04/17","54.9150","2852080.0000","54.9300","55.0000","54.6005"
"2012/04/16","54.7000","3543328.0000","54.5350","54.9400","54.3400"
"2012/04/13","54.4000","2878104.0000","54.4250","54.8150","54.1400"
"2012/04/12","54.3250","5758808.0000","54.0700","54.3500","53.5850"
"2012/04/11","54.1250","6015858.0000","53.8500","54.3825","53.7350"
"2012/04/10","53.2300","8407338.0000","55.2400","55.2500","52.9650"
"2012/04/09","55.3450","5619930.0000","54.4450","55.5000","54.2550"
"2012/04/05","55.1950","4384520.0000","54.5150","55.2650","54.5000"
"2012/04/04","54.7450","4402772.0000","54.5750","54.9450","54.3400"
"2012/04/03","54.9350","4377406.0000","54.4050","54.9450","54.1500"
"2012/04/02","54.5100","4893676.0000","54.2100","54.9150","53.9950"
"2012/03/30","54.2200","4632472.0000","54.1900","54.5900","53.9250"
"2012/03/29","53.9250","3926764.0000","53.1500","53.9950","53.1500"
"2012/03/28","53.6150","4619732.0000","53.8050","53.9650","53.1400"
"2012/03/27","53.9400","5053668.0000","54.3550","54.5850","53.8600"
"2012/03/26","54.2750","6255844.0000","53.9400","54.4000","53.8600"
"2012/03/23","53.7100","13252622.0000","55.6050","55.7500","53.0350"
"2012/03/22","55.4950","10097162.0000","55.0550","55.8150","54.5410"
"2012/03/21","55.2200","7476948.0000","56.0350","56.3500","55.1900"
"2012/03/20","55.8700","5325196.0000","55.8650","56.4850","55.8650"
"2012/03/19","56.0650","5199930.0000","55.9500","56.2600","55.4800"
"2012/03/16","55.6100","7210740.0000","55.3700","55.8900","55.2800"
"2012/03/15","55.3650","3622344.0000","55.4150","55.5350","55.1550"
"2012/03/14","55.1500","3712110.0000","55.4500","55.6150","55.0800"
"2012/03/13","55.3800","4696440.0000","55.0000","55.4200","54.7700"
"2012/03/12","54.7250","4563550.0000","54.4000","54.9600","54.3000"
"2012/03/09","54.9900","4899724.0000","54.3200","55.0752","54.1000"
"2012/03/08","53.9500","2274316.0000","54.0650","54.2500","53.8300"
"2012/03/07","53.7900","3571720.0000","53.7300","54.0750","53.6491"
"2012/03/06","53.6700","3940546.0000","54.2800","54.6100","53.4875"
"2012/03/05","54.6200","3569538.0000","54.3500","54.8327","54.1500"
"2012/03/02","54.3700","3482900.0000","54.3350","54.5300","53.9750"
"2012/03/01","54.2700","3533438.0000","54.4450","54.4900","54.0114"
"2012/02/29","53.9600","3539788.0000","53.7550","54.1400","53.4650"
"2012/02/28","53.7150","2521534.0000","53.7050","53.8150","53.2600"
"2012/02/27","53.5850","3025704.0000","52.9400","53.8525","52.7700"
"2012/02/24","53.1450","2309690.0000","53.0550","53.3000","52.8142"
"2012/02/23","53.0700","2925506.0000","52.9600","53.3500","52.7700"
"2012/02/22","52.8650","3114000.0000","52.5300","53.1200","52.4900"
"2012/02/21","52.4750","3599222.0000","53.2950","53.5900","52.3550"
"2012/02/17","53.3400","3478752.0000","53.3700","53.7400","53.1400"
"2012/02/16","53.0800","3309196.0000","53.2350","53.7150","52.7756"
"2012/02/15","53.3000","4964594.0000","53.4750","53.8150","53.1550"
"2012/02/14","53.3150","4762252.0000","52.3950","53.3200","52.1442"
"2012/02/13","52.6100","2932814.0000","52.9000","52.9650","52.3100"
"2012/02/10","52.7050","3100494.0000","52.5350","52.7950","52.3800"
"2012/02/09","52.8800","2921432.0000","52.8750","53.0900","52.6100"
"2012/02/08","52.9650","5540152.0000","52.2600","53.3300","52.2600"
"2012/02/07","52.1150","2603014.0000","51.6100","52.3500","51.4800"
"2012/02/06","51.7300","3090524.0000","51.5200","51.9300","51.3403"
"2012/02/03","51.7500","6576720.0000","51.7500","52.0000","51.5500"
"2012/02/02","51.4100","4639556.0000","52.0000","52.0949","51.2870"
"2012/02/01","51.8750","4990584.0000","52.2050","52.4150","51.8700"
"2012/01/31","51.9950","12368178.0000","52.2850","52.4700","51.7300"
"2012/01/30","51.6950","5919700.0000","50.7250","52.0750","50.4355"
"2012/01/27","51.0550","3462720.0000","51.0850","51.3150","50.7500"
"2012/01/26","51.1500","3752334.0000","51.5000","51.6100","50.8950"
"2012/01/25","51.6050","5691926.0000","50.9600","51.6450","50.9450"
"2012/01/24","51.1050","3268248.0000","50.6700","51.1900","50.5100"
"2012/01/23","50.7800","4164382.0000","50.9600","51.4850","50.5850"
"2012/01/20","50.8800","4474150.0000","50.7750","51.0000","50.5100"
"2012/01/19","50.7900","4509018.0000","50.3700","50.9850","50.2600"
"2012/01/18","50.4300","6119014.0000","49.4050","50.5600","49.3500"
"2012/01/17","49.6200","4120198.0000","49.3500","49.7200","49.0250"
"2012/01/13","49.1500","3266852.0000","49.1950","49.4650","49.0200"
"2012/01/12","49.5500","3752030.0000","49.1450","49.5700","48.8690"
"2012/01/11","49.0700","3498488.0000","49.1350","49.3000","48.8950"
"2012/01/10","49.2350","4898792.0000","49.4150","49.4650","48.8400"
"2012/01/09","49.1750","5009828.0000","49.0500","49.4650","48.8500"
"2012/01/06","48.9950","3878852.0000","48.9650","49.2476","48.7600"
"2012/01/05","49.0800","4186534.0000","48.8950","49.2900","48.5000"
"2012/01/04","49.1100","4718524.0000","48.3550","49.3775","48.2550"
"2012/01/03","48.4050","5463600.0000","48.6850","48.9950","48.3500"
"2011/12/30","48.1850","3301870.0000","48.6950","48.7700","48.1850"
"2011/12/29","48.7300","4269458.0000","48.2750","48.9600","48.2450"
"2011/12/28","48.2150","3414132.0000","48.9650","49.0000","48.1400"
"2011/12/27","48.8850","3223336.0000","48.4900","49.0000","48.2550"
"2011/12/23","48.4500","3570250.0000","47.6350","48.4650","47.3850"
"2011/12/22","47.4100","5844074.0000","48.2950","48.2950","47.1250"
"2011/12/21","48.1750","12501450.0000","47.9150","48.6450","47.1450"
"2011/12/20","46.8150","9018346.0000","47.2400","47.9500","46.4450"
"2011/12/19","46.6900","4378364.0000","46.9600","47.0700","46.5300"
"2011/12/16","46.8350","6390894.0000","47.3900","47.5400","46.7750"
"2011/12/15","47.0400","5291632.0000","47.7200","47.8700","46.7051"
"2011/12/14","47.1950","4727662.0000","47.4850","47.8600","46.8750"
"2011/12/13","47.5250","5343122.0000","48.5650","48.8950","47.2050"
"2011/12/12","48.4750","5425250.0000","48.6700","48.8750","47.8900"
"2011/12/09","48.8400","6187816.0000","47.7400","49.1250","47.6500"
"2011/12/08","47.5900","4692996.0000","47.8000","48.2400","47.5000"
"2011/12/07","47.9450","5601630.0000","48.3900","48.4950","47.6300"
"2011/12/06","48.1250","3471980.0000","48.6000","48.6200","47.9800"
"2011/12/05","48.3000","4419544.0000","48.3650","48.7450","47.9700"
"2011/12/02","48.1250","4726044.0000","47.8900","48.3550","47.7550"
"2011/12/01","47.6250","4780120.0000","47.6800","48.1700","47.2550"
"2011/11/30","48.0900","6724286.0000","48.5400","48.7500","47.4600"
"2011/11/29","47.4350","5500822.0000","47.6300","47.7150","47.1550"
"2011/11/28","47.4550","7718376.0000","46.0225","47.9149","45.9500"
"2011/11/25","45.1400","1737900.0000","45.3300","45.9300","45.1400"
"2011/11/23","45.4650","3733184.0000","45.3650","45.9850","45.2500"
"2011/11/22","45.8150","3820464.0000","45.5950","46.3100","45.4958"
"2011/11/21","45.5300","3675914.0000","45.8100","46.0795","44.8950"
"2011/11/18","46.3750","4719132.0000","46.3100","46.7400","45.7250"
"2011/11/17","45.9450","4513802.0000","46.5650","46.8400","45.4500"
"2011/11/16","46.8500","4407732.0000","47.5700","47.7500","46.7700"
"2011/11/15","47.9750","3506878.0000","47.6300","48.2975","47.3350"
"2011/11/14","47.8750","3417260.0000","47.9200","48.4450","47.6000"
"2011/11/11","48.0750","4054068.0000","47.3750","48.2050","47.2250"
"2011/11/10","46.9600","4696818.0000","46.7100","47.2700","46.2850"
"2011/11/09","46.1800","5840038.0000","46.7350","47.0250","45.8050"
"2011/11/08","47.7100","4829414.0000","47.1950","47.8200","46.8501"
"2011/11/07","46.9000","4343532.0000","47.2600","47.6500","46.7200"
"2011/11/04","47.1900","4092736.0000","47.6000","47.9950","46.8050"
"2011/11/03","47.8400","5396436.0000","48.0750","48.1214","46.7850"
"2011/11/02","47.4700","5812254.0000","47.8250","47.9000","47.0430"
"2011/11/01","46.9400","5325600.0000","46.7550","47.7150","46.7300"
"2011/10/31","48.1750","6113898.0000","47.8800","48.8400","47.7700"
"2011/10/28","48.3750","6105160.0000","47.8300","48.4650","47.4600"
"2011/10/27","47.9150","7689104.0000","48.0850","48.2450","47.7150"
"2011/10/26","47.1050","4775110.0000","47.3200","47.4950","46.3650"
"2011/10/25","46.8750","4739570.0000","47.0550","47.6700","46.7350"
"2011/10/24","47.5350","6583126.0000","47.1700","47.9650","47.0600"
"2011/10/21","47.1750","6155754.0000","46.4000","47.1750","46.2650"
"2011/10/20","45.9450","4222596.0000","45.8200","46.2300","45.3450"
"2011/10/19","45.6450","4277886.0000","45.8350","46.2500","45.5350"
"2011/10/18","45.7400","5553312.0000","45.3050","46.1650","43.9900"
"2011/10/17","45.5100","4096810.0000","46.1350","46.4494","45.3550"
"2011/10/14","46.4850","4275076.0000","46.2900","46.5900","45.9550"
"2011/10/13","46.1050","4228928.0000","45.7100","46.2500","45.4650"
"2011/10/12","45.8950","7017880.0000","45.1650","46.2500","44.9750"
"2011/10/11","44.9250","4343100.0000","44.8950","45.3500","44.7140"
"2011/10/10","45.3600","4104070.0000","44.8900","45.4350","44.6700"
"2011/10/07","44.0750","5161676.0000","44.6450","44.9350","43.7950"
"2011/10/06","44.6400","5291590.0000","43.7650","44.8975","43.6100"
"2011/10/05","43.9000","7383438.0000","42.9650","44.1200","42.6650"
"2011/10/04","42.8650","6890912.0000","40.7700","42.9500","40.5050"
"2011/10/03","41.5250","7159832.0000","42.4750","43.0950","41.5000"
"2011/09/30","42.7550","6964978.0000","43.4900","44.1200","42.7400"
"2011/09/29","43.9950","7189198.0000","44.8950","45.0000","42.7200"
"2011/09/28","44.2350","7126618.0000","45.3350","45.9900","44.1250"
"2011/09/27","45.2900","8730856.0000","45.2000","46.2800","44.9900"
"2011/09/26","44.6550","8404696.0000","44.7775","44.9900","43.6100"
"2011/09/23","44.3200","18209380.0000","43.8900","44.9950","43.3450"
"2011/09/22","42.0900","11802410.0000","41.5950","42.3550","41.1100"
"2011/09/21","42.8700","10198056.0000","44.6200","44.8100","42.7750"
"2011/09/20","44.7300","7904536.0000","45.3350","45.5900","44.6200"
"2011/09/19","45.1000","7259340.0000","44.1200","45.2500","44.0155"
"2011/09/16","44.8850","8072972.0000","44.3100","44.9900","44.1650"
"2011/09/15","44.0200","5483960.0000","44.1300","44.2000","43.3800"
"2011/09/14","43.7450","7702556.0000","43.1350","44.3950","42.7050"
"2011/09/13","42.9100","5912840.0000","42.2050","43.1900","42.0300"
"2011/09/12","42.1800","4956302.0000","40.8800","42.2100","40.7250"
"2011/09/09","41.2500","7448112.0000","42.2150","42.6950","41.2400"
"2011/09/08","42.6650","5599416.0000","42.8750","43.7450","42.4000"
"2011/09/07","43.2550","5703052.0000","42.5200","43.2550","42.0800"
"2011/09/06","41.8800","5646486.0000","40.5750","41.9550","40.1000"
"2011/09/02","42.0200","5150742.0000","42.4350","42.9150","41.9000"
"2011/09/01","43.2750","7812780.0000","43.1750","44.0500","43.0100"
"2011/08/31","43.3250","6973356.0000","43.5200","44.2650","43.0750"
"2011/08/30","43.1850","9415244.0000","44.1500","44.2650","43.1800"
"2011/08/29","44.2700","5579978.0000","43.5550","44.3000","43.4000"
"2011/08/26","43.1450","6109342.0000","41.6500","43.2300","41.1500"
"2011/08/25","41.8800","6177142.0000","42.9250","43.2450","41.7450"
"2011/08/24","42.9000","7637828.0000","41.6050","42.9925","41.4300"
"2011/08/23","41.7950","6014950.0000","39.7850","41.8125","39.5500"
"2011/08/22","39.6250","5566260.0000","40.0150","40.2900","39.5150"
"2011/08/19","39.2900","6322760.0000","39.4700","40.7450","39.2500"
"2011/08/18","39.9600","8321288.0000","40.3800","40.6950","39.4850"
"2011/08/17","41.2750","5717804.0000","41.8250","42.2950","40.9200"
"2011/08/16","41.6100","7019764.0000","42.0450","42.7650","41.5650"
"2011/08/15","42.5650","4983340.0000","42.3050","42.5800","41.3900"
"2011/08/12","42.1200","5328386.0000","41.9300","42.5250","41.6950"
"2011/08/11","41.6250","7463506.0000","39.8300","42.1950","39.6600"
"2011/08/10","39.6650","9621924.0000","40.8350","41.4500","39.5200"
"2011/08/09","41.2500","10768276.0000","40.1800","41.3250","38.4900"
"2011/08/08","39.5950","11884618.0000","40.6900","41.6700","39.0000"
"2011/08/05","41.9350","10678440.0000","41.2550","42.2550","40.1700"
"2011/08/04","40.7750","9397292.0000","43.0550","43.3750","40.7450"
"2011/08/03","43.5400","7970404.0000","42.6500","43.5600","41.4550"
"2011/08/02","42.5550","8514442.0000","44.1300","44.6000","42.4900"
"2011/08/01","44.6700","5020012.0000","45.2100","45.2300","44.0050"
"2011/07/29","45.0750","4950046.0000","44.9050","45.4000","44.6250"
"2011/07/28","45.2400","7405250.0000","44.4350","45.6825","44.4350"
"2011/07/27","44.3600","6338776.0000","44.9700","45.2850","44.2750"
"2011/07/26","45.1650","3757536.0000","45.5000","45.6600","45.0950"
"2011/07/25","45.4650","3470614.0000","45.1700","45.7050","45.1600"
"2011/07/22","45.8550","3608152.0000","46.0250","46.1450","45.7150"
"2011/07/21","45.9200","5809610.0000","45.3800","46.2950","45.1450"
"2011/07/20","45.3000","4950048.0000","45.4450","45.4900","45.0850"
"2011/07/19","45.3700","9269106.0000","45.7250","45.7650","45.2550"
"2011/07/18","45.3200","5794778.0000","45.4500","45.7950","45.2400"
"2011/07/15","45.8500","7165260.0000","46.1850","46.1850","45.4150"
